"Time";"createOrder";"basket";"getCatalogue";"getItem";"getCart";"login";"getOrders";"catalogue";"home";"tags";"getCustomer";"viewOrdersPage";"cataloguePage";"getRelated";"addToCart";"catalogueSize";"getAddress";"getCard";"showDetails"
135;"0.000000";"0.000000";"0.005472";"0.000000";"0.007120";"0.000000";"0.000000";"0.001779";"0.001638";"0.003861";"0.000000";"0.000000";"0.005121";"0.000000";"0.000000";"0.004542";"0.000000";"0.000000";"0.000000"
140;"0.000000";"0.000000";"0.000000";"0.005178";"0.008244";"0.000000";"0.000000";"0.001558";"0.000000";"0.004261";"0.016394";"0.000000";"0.004674";"0.000000";"0.000000";"0.004361";"0.000000";"0.000000";"0.001719"
145;"0.000000";"0.000000";"0.004502";"0.004558";"0.007555";"0.017528";"0.000000";"0.000000";"0.001673";"0.000000";"0.004350";"0.000000";"0.000000";"0.005211";"0.000000";"0.000000";"0.000000";"0.000000";"0.001963"
150;"0.000000";"0.000000";"0.005017";"0.004356";"0.034689";"0.000000";"0.010584";"0.000000";"0.001599";"0.000000";"0.004426";"0.001922";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
155;"0.000000";"0.000000";"0.004511";"0.000000";"0.006974";"0.000000";"0.000000";"0.001644";"0.002811";"0.003579";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.004112";"0.000000";"0.000000";"0.000000"
160;"0.000000";"0.000000";"0.004760";"0.006512";"0.015722";"0.000000";"0.000000";"0.001513";"0.002343";"0.004161";"0.023569";"0.000000";"0.004351";"0.005077";"0.000000";"0.004213";"0.000000";"0.000000";"0.001771"
165;"0.000000";"0.000000";"0.000000";"0.004520";"0.022446";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.005865";"0.000000";"0.000000";"0.005021";"0.000000";"0.000000";"0.000000";"0.000000";"0.001862"
170;"0.000000";"0.000000";"0.004968";"0.000000";"0.007255";"0.058762";"0.000000";"0.000000";"0.001672";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
175;"0.000000";"0.000000";"0.005253";"0.000000";"0.009498";"0.000000";"0.011895";"0.001978";"0.002027";"0.000000";"0.004237";"0.001603";"0.000000";"0.000000";"0.000000";"0.005259";"0.000000";"0.000000";"0.000000"
180;"0.000000";"0.000000";"0.004507";"0.004728";"0.023293";"0.014109";"0.000000";"0.000000";"0.001795";"0.004870";"0.022393";"0.000000";"0.004220";"0.004534";"0.000000";"0.000000";"0.000000";"0.000000";"0.001539"
185;"0.000000";"0.000000";"0.005702";"0.004101";"0.007276";"0.000000";"0.000000";"0.001931";"0.001832";"0.000000";"0.004932";"0.000000";"0.000000";"0.000000";"0.002370";"0.004632";"0.000000";"0.000000";"0.001797"
190;"0.000000";"0.001549";"0.000000";"0.000000";"0.028968";"0.000000";"0.000000";"0.000000";"0.000000";"0.003813";"0.000000";"0.000000";"0.005973";"0.004280";"0.000000";"0.000000";"0.000000";"0.005490";"0.000000"
195;"0.000000";"0.000000";"0.004893";"0.005347";"0.007142";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.004935";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.004457";"0.000000";"0.001456"
200;"0.012497";"0.000000";"0.000000";"0.004928";"0.006861";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.004140";"0.000000";"0.000000";"0.005391";"0.002401";"0.000000";"0.000000";"0.000000";"0.001899"
205;"0.000000";"0.001821";"0.000000";"0.004646";"0.008716";"0.000000";"0.009966";"0.000000";"0.000000";"0.000000";"0.005135";"0.001636";"0.000000";"0.004867";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
210;"0.000000";"0.000000";"0.004243";"0.004394";"0.011066";"0.000000";"0.000000";"0.000000";"0.001674";"0.000000";"0.004672";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.004211";"0.005481";"0.000000"
215;"0.012791";"0.000000";"0.004552";"0.000000";"0.008477";"0.000000";"0.011434";"0.000000";"0.001798";"0.000000";"0.000000";"0.004364";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
220;"0.000000";"0.000000";"0.005029";"0.004418";"0.007087";"0.000000";"0.000000";"0.001667";"0.002086";"0.000000";"0.004648";"0.000000";"0.000000";"0.000000";"0.000000";"0.005062";"0.000000";"0.000000";"0.000000"
225;"0.000000";"0.000000";"0.008157";"0.005540";"0.008779";"0.117969";"0.011050";"0.000000";"0.002097";"0.004063";"0.004698";"0.002539";"0.005122";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.002083"
230;"0.000000";"0.000000";"0.004531";"0.004496";"0.007877";"0.000000";"0.000000";"0.000000";"0.003854";"0.000000";"0.004805";"0.000000";"0.000000";"0.004530";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
235;"0.000000";"0.000000";"0.004557";"0.000000";"0.007552";"0.015110";"0.000000";"0.000000";"0.002009";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
240;"0.000000";"0.000000";"0.004639";"0.000000";"0.007255";"0.000000";"0.000000";"0.001815";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
245;"0.000000";"0.000000";"0.004540";"0.005100";"0.008691";"0.000000";"0.000000";"0.001631";"0.002782";"0.004990";"0.004646";"0.000000";"0.004580";"0.000000";"0.000000";"0.003751";"0.000000";"0.000000";"0.001721"
250;"0.000000";"0.000000";"0.000000";"0.000000";"0.007477";"0.000000";"0.000000";"0.000000";"0.000000";"0.003934";"0.004324";"0.000000";"0.004357";"0.004524";"0.002324";"0.004458";"0.000000";"0.000000";"0.001823"
255;"0.000000";"0.001484";"0.000000";"0.004578";"0.021316";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.005061";"0.000000";"0.000000";"0.004798";"0.002055";"0.000000";"0.000000";"0.004755";"0.001993"
260;"0.000000";"0.001628";"0.006729";"0.004238";"0.007841";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.006466";"0.000000";"0.000000";"0.004887";"0.004926";"0.000000"
265;"0.012223";"0.000000";"0.005564";"0.004474";"0.007308";"0.000000";"0.018457";"0.000000";"0.000000";"0.000000";"0.005144";"0.003166";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
270;"0.000000";"0.000000";"0.004570";"0.005947";"0.000000";"0.000000";"0.000000";"0.000000";"0.001661";"0.000000";"0.004434";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
275;"0.010782";"0.000000";"0.004805";"0.004428";"0.008322";"0.000000";"0.009678";"0.001855";"0.001458";"0.003933";"0.005353";"0.001773";"0.004396";"0.000000";"0.000000";"0.005058";"0.000000";"0.000000";"0.000000"
280;"0.000000";"0.000000";"0.004954";"0.004168";"0.007630";"0.000000";"0.000000";"0.000000";"0.001632";"0.000000";"0.004412";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.001517"
285;"0.000000";"0.000000";"0.004282";"0.000000";"0.008306";"0.000000";"0.000000";"0.002770";"0.001521";"0.003766";"0.004564";"0.000000";"0.000000";"0.004112";"0.000000";"0.004370";"0.000000";"0.000000";"0.000000"
290;"0.000000";"0.000000";"0.004730";"0.005659";"0.006952";"0.029808";"0.000000";"0.000000";"0.001702";"0.000000";"0.042922";"0.000000";"0.004845";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.001979"
295;"0.000000";"0.000000";"0.004810";"0.000000";"0.007472";"0.000000";"0.000000";"0.001879";"0.002380";"0.004289";"0.004396";"0.000000";"0.000000";"0.004158";"0.000000";"0.004355";"0.000000";"0.000000";"0.000000"
300;"0.000000";"0.000000";"0.004492";"0.006388";"0.032474";"0.020769";"0.000000";"0.000000";"0.001884";"0.000000";"0.040579";"0.000000";"0.004399";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.001375"
305;"0.000000";"0.000000";"0.004511";"0.004323";"0.007295";"0.000000";"0.000000";"0.001684";"0.000000";"0.003024";"0.006968";"0.000000";"0.005110";"0.004817";"0.002462";"0.006314";"0.000000";"0.000000";"0.001686"
310;"0.000000";"0.001919";"0.000000";"0.004577";"0.007647";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.024898";"0.000000";"0.000000";"0.004827";"0.000000";"0.000000";"0.000000";"0.000000";"0.001665"
315;"0.000000";"0.000000";"0.000000";"0.000000";"0.007765";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.004632";"0.002155";"0.000000";"0.006006";"0.012348";"0.000000"
320;"0.000000";"0.000000";"0.004686";"0.004318";"0.007278";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.004861";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.002038"
325;"0.010204";"0.001499";"0.000000";"0.000000";"0.008743";"0.000000";"0.010749";"0.000000";"0.000000";"0.000000";"0.000000";"0.001640";"0.000000";"0.004338";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
330;"0.000000";"0.000000";"0.004210";"0.024068";"0.006487";"0.084998";"0.000000";"0.000000";"0.001733";"0.000000";"0.004309";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.005649";"0.004466";"0.000000"
335;"0.010127";"0.000000";"0.004921";"0.004031";"0.006548";"0.000000";"0.010786";"0.000000";"0.001655";"0.000000";"0.005269";"0.001741";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
340;"0.000000";"0.000000";"0.004705";"0.006058";"0.007133";"0.000000";"0.010892";"0.000000";"0.001772";"0.000000";"0.004689";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
345;"0.000000";"0.000000";"0.004913";"0.004560";"0.018771";"0.014878";"0.010805";"0.000000";"0.002182";"0.000000";"0.003867";"0.001629";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
350;"0.000000";"0.000000";"0.005487";"0.004337";"0.007005";"0.000000";"0.000000";"0.001549";"0.001368";"0.000000";"0.004652";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
355;"0.000000";"0.000000";"0.004233";"0.000000";"0.006321";"0.000000";"0.000000";"0.001864";"0.001767";"0.003908";"0.000000";"0.000000";"0.004472";"0.000000";"0.000000";"0.004092";"0.000000";"0.000000";"0.000000"
360;"0.000000";"0.000000";"0.000000";"0.000000";"0.007194";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.023458";"0.000000";"0.004759";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.002005"
365;"0.000000";"0.000000";"0.000000";"0.004526";"0.006312";"0.000000";"0.000000";"0.000000";"0.001593";"0.000000";"0.004583";"0.000000";"0.000000";"0.003926";"0.000000";"0.000000";"0.000000";"0.000000";"0.001564"
370;"0.000000";"0.000000";"0.004437";"0.000000";"0.007215";"0.000000";"0.000000";"0.001422";"0.001791";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.003924";"0.000000";"0.000000";"0.000000"
375;"0.000000";"0.000000";"0.000000";"0.004230";"0.007525";"0.000000";"0.000000";"0.001202";"0.000000";"0.003511";"0.004114";"0.000000";"0.003891";"0.000000";"0.000000";"0.004315";"0.000000";"0.000000";"0.001690"
380;"0.000000";"0.000000";"0.004398";"0.004200";"0.006350";"0.000000";"0.000000";"0.000000";"0.001654";"0.000000";"0.004680";"0.000000";"0.000000";"0.005232";"0.000000";"0.000000";"0.000000";"0.000000";"0.001441"
385;"0.000000";"0.000000";"0.004389";"0.000000";"0.006570";"0.014667";"0.000000";"0.000000";"0.001410";"0.000000";"0.000000";"0.001512";"0.000000";"0.005225";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
390;"0.000000";"0.000000";"0.000000";"0.004629";"0.006652";"0.016977";"0.010495";"0.000000";"0.001990";"0.000000";"0.004324";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
395;"0.000000";"0.000000";"0.007111";"0.000000";"0.006349";"0.000000";"0.000000";"0.001349";"0.001825";"0.003543";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.004057";"0.000000";"0.000000";"0.000000"
400;"0.000000";"0.000000";"0.005321";"0.004151";"0.033898";"0.000000";"0.000000";"0.001619";"0.001998";"0.004394";"0.008365";"0.000000";"0.005283";"0.000000";"0.000000";"0.003995";"0.000000";"0.000000";"0.001595"
405;"0.000000";"0.000000";"0.004213";"0.005829";"0.011911";"0.000000";"0.000000";"0.000000";"0.001823";"0.000000";"0.004546";"0.000000";"0.000000";"0.005926";"0.001881";"0.000000";"0.000000";"0.000000";"0.001599"
410;"0.000000";"0.000000";"0.005383";"0.004009";"0.009824";"0.013114";"0.014636";"0.000000";"0.001531";"0.000000";"0.004680";"0.001684";"0.000000";"0.004492";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
415;"0.000000";"0.001785";"0.004122";"0.004954";"0.006598";"0.000000";"0.000000";"0.000000";"0.001573";"0.000000";"0.003780";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.004071";"0.003990";"0.000000"
420;"0.009966";"0.000000";"0.000000";"0.003950";"0.028009";"0.000000";"0.010322";"0.001655";"0.001677";"0.005190";"0.007387";"0.001558";"0.004314";"0.000000";"0.000000";"0.004952";"0.000000";"0.000000";"0.000000"
425;"0.000000";"0.000000";"0.005181";"0.003922";"0.006678";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.003955";"0.000000";"0.000000";"0.004238";"0.000000";"0.000000";"0.000000";"0.000000";"0.001573"
430;"0.000000";"0.000000";"0.004992";"0.000000";"0.006754";"0.015438";"0.000000";"0.000000";"0.003043";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
435;"0.000000";"0.000000";"0.003926";"0.043565";"0.031443";"0.000000";"0.010059";"0.001312";"0.001266";"0.003407";"0.004899";"0.001686";"0.000000";"0.000000";"0.000000";"0.004022";"0.000000";"0.000000";"0.000000"
440;"0.000000";"0.000000";"0.004260";"0.000000";"0.006429";"0.000000";"0.000000";"0.003152";"0.001709";"0.000000";"0.000000";"0.000000";"0.004258";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
445;"0.000000";"0.000000";"0.000000";"0.003995";"0.006262";"0.000000";"0.000000";"0.000000";"0.000000";"0.004672";"0.023383";"0.000000";"0.000000";"0.004493";"0.005440";"0.002983";"0.000000";"0.000000";"0.001698"
450;"0.000000";"0.000000";"0.000000";"0.004521";"0.006467";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.016188";"0.000000";"0.004026";"0.005490";"0.000000";"0.000000";"0.000000";"0.000000";"0.001756"
455;"0.000000";"0.001963";"0.004064";"0.000000";"0.007100";"0.000000";"0.000000";"0.000000";"0.001675";"0.000000";"0.000000";"0.000000";"0.000000";"0.004179";"0.000000";"0.000000";"0.004024";"0.003612";"0.000000"
460;"0.013194";"0.000000";"0.004236";"0.004444";"0.028452";"0.014172";"0.009334";"0.000000";"0.001764";"0.000000";"0.004489";"0.001590";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
465;"0.000000";"0.000000";"0.005440";"0.000000";"0.000000";"0.000000";"0.009126";"0.000000";"0.001609";"0.000000";"0.000000";"0.001660";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
470;"0.000000";"0.000000";"0.004651";"0.000000";"0.006616";"0.093292";"0.000000";"0.000000";"0.001421";"0.000000";"0.006033";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
475;"0.000000";"0.000000";"0.005606";"0.004149";"0.006602";"0.013867";"0.010854";"0.000000";"0.001666";"0.000000";"0.003701";"0.001901";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
480;"0.000000";"0.000000";"0.004030";"0.003966";"0.008057";"0.000000";"0.000000";"0.004578";"0.001559";"0.003766";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.004101";"0.000000";"0.000000";"0.000000"
485;"0.000000";"0.000000";"0.004373";"0.004120";"0.006842";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.005467";"0.000000";"0.004729";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.001898"
490;"0.000000";"0.000000";"0.000000";"0.004119";"0.006896";"0.000000";"0.000000";"0.001909";"0.000000";"0.003525";"0.004077";"0.000000";"0.000000";"0.004840";"0.001999";"0.005221";"0.000000";"0.000000";"0.001789"
495;"0.000000";"0.000000";"0.000000";"0.004294";"0.007757";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.004029";"0.000000";"0.004357";"0.004835";"0.000000";"0.000000";"0.000000";"0.000000";"0.002915"
500;"0.000000";"0.001700";"0.006471";"0.000000";"0.019405";"0.000000";"0.000000";"0.000000";"0.002183";"0.000000";"0.004328";"0.000000";"0.000000";"0.004354";"0.000000";"0.000000";"0.004265";"0.004349";"0.000000"
505;"0.009884";"0.000000";"0.004836";"0.004008";"0.006484";"0.019888";"0.012618";"0.000000";"0.001643";"0.000000";"0.004954";"0.002952";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
510;"0.000000";"0.000000";"0.004530";"0.004200";"0.044379";"0.000000";"0.010563";"0.000000";"0.001760";"0.000000";"0.004230";"0.001545";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
515;"0.000000";"0.000000";"0.005215";"0.000000";"0.019213";"0.000000";"0.000000";"0.001687";"0.001556";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.004098";"0.000000";"0.000000";"0.000000"
520;"0.000000";"0.000000";"0.006218";"0.000000";"0.006647";"0.060149";"0.009904";"0.000000";"0.001902";"0.003790";"0.005247";"0.001826";"0.004356";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
525;"0.000000";"0.000000";"0.000000";"0.004742";"0.006237";"0.000000";"0.000000";"0.000000";"0.002137";"0.000000";"0.005228";"0.000000";"0.000000";"0.004772";"0.000000";"0.000000";"0.000000";"0.000000";"0.001753"
530;"0.000000";"0.000000";"0.004350";"0.000000";"0.006901";"0.014032";"0.000000";"0.000000";"0.001623";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
535;"0.000000";"0.000000";"0.004353";"0.000000";"0.006120";"0.000000";"0.000000";"0.001676";"0.000000";"0.003626";"0.000000";"0.000000";"0.004271";"0.000000";"0.000000";"0.004984";"0.000000";"0.000000";"0.000000"
540;"0.000000";"0.000000";"0.000000";"0.003713";"0.006292";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.004258";"0.001961";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.001791"
545;"0.000000";"0.000000";"0.004914";"0.004067";"0.007598";"0.013107";"0.010285";"0.000000";"0.001508";"0.000000";"0.003824";"0.000000";"0.000000";"0.004115";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
550;"0.000000";"0.000000";"0.004964";"0.000000";"0.007031";"0.000000";"0.050355";"0.001690";"0.000000";"0.003750";"0.000000";"0.001788";"0.004328";"0.000000";"0.000000";"0.004158";"0.000000";"0.000000";"0.000000"
555;"0.000000";"0.000000";"0.004527";"0.004017";"0.007670";"0.014622";"0.000000";"0.000000";"0.001679";"0.000000";"0.005120";"0.000000";"0.000000";"0.005604";"0.000000";"0.000000";"0.000000";"0.000000";"0.001772"
560;"0.000000";"0.000000";"0.004562";"0.000000";"0.006578";"0.056588";"0.009317";"0.000000";"0.001671";"0.000000";"0.000000";"0.001517";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
565;"0.000000";"0.000000";"0.004871";"0.004198";"0.007739";"0.000000";"0.000000";"0.000000";"0.001771";"0.000000";"0.004354";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
570;"0.000000";"0.000000";"0.005647";"0.000000";"0.009682";"0.013483";"0.000000";"0.000000";"0.003357";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
575;"0.000000";"0.000000";"0.005314";"0.000000";"0.006844";"0.000000";"0.000000";"0.000000";"0.001760";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
580;"0.000000";"0.000000";"0.005110";"0.000000";"0.009254";"0.000000";"0.000000";"0.001682";"0.001598";"0.004434";"0.004475";"0.000000";"0.004866";"0.000000";"0.000000";"0.008263";"0.000000";"0.000000";"0.000000"
