"Time";"createOrder";"basket";"getCatalogue";"getItem";"getCart";"login";"getOrders";"catalogue";"home";"tags";"getCustomer";"viewOrdersPage";"cataloguePage";"getRelated";"addToCart";"catalogueSize";"getAddress";"getCard";"showDetails"
50;"0.006371";"0.001171";"0.172133";"0.123848";"0.122426";"0.017686";"0.006547";"0.001092";"0.001366";"0.061751";"0.033626";"0.001116";"0.003732";"0.126479";"0.001128";"0.206923";"0.002956";"0.003088";"0.001301"
55;"0.006467";"0.001150";"0.309756";"0.322432";"0.514003";"0.280342";"0.010690";"0.001066";"0.001793";"0.484991";"0.173548";"0.001350";"0.337119";"0.312979";"0.001197";"0.306831";"0.341935";"0.103010";"0.001545"
60;"0.009022";"0.001239";"0.403694";"0.451361";"0.402152";"0.245739";"0.075910";"0.001567";"0.001421";"0.464669";"0.088637";"0.001839";"0.474087";"0.502944";"0.001403";"0.442792";"0.094054";"0.003301";"0.001399"
65;"0.009481";"0.001285";"0.378074";"0.366545";"0.246689";"0.363159";"0.009585";"0.001574";"0.001528";"0.425550";"0.200951";"0.002842";"0.447323";"0.588553";"0.001683";"0.457341";"0.169907";"0.252126";"0.001286"
70;"0.013229";"0.001861";"0.314873";"0.444535";"0.207815";"0.376196";"0.059239";"0.001231";"0.001305";"0.397477";"0.141683";"0.001587";"0.233780";"0.300924";"0.001882";"0.230199";"0.003379";"0.229871";"0.001627"
75;"0.006397";"0.001410";"0.141049";"0.093800";"0.097848";"0.155157";"0.008347";"0.001701";"0.001726";"0.058983";"0.028987";"0.001186";"0.098980";"0.067921";"0.001825";"0.120880";"0.003645";"0.133773";"0.001489"
80;"0.006309";"0.001309";"0.189495";"0.244072";"0.167797";"0.201520";"0.006839";"0.001220";"0.001496";"0.238049";"0.074501";"0.001727";"0.121249";"0.197085";"0.001328";"0.056427";"0.003103";"0.114307";"0.001288"
85;"0.010286";"0.001423";"0.062198";"0.063993";"0.083722";"0.083774";"0.061537";"0.001339";"0.001451";"0.084781";"0.019425";"0.002518";"0.086994";"0.070636";"0.001121";"0.142581";"0.103443";"0.094465";"0.001762"
90;"0.013671";"0.001529";"0.004141";"0.055543";"0.054631";"0.131042";"0.072525";"0.001304";"0.001591";"0.004231";"0.004383";"0.001460";"0.004297";"0.037158";"0.004715";"0.003636";"0.003437";"0.003313";"0.001450"
95;"0.121821";"0.001347";"0.029037";"0.035655";"0.075756";"0.030997";"0.006182";"0.002000";"0.001206";"0.047213";"0.053994";"0.001215";"0.087329";"0.055833";"0.001562";"0.048919";"0.128556";"0.003073";"0.001887"
100;"0.010077";"0.001638";"0.028521";"0.018873";"0.037480";"0.077668";"0.009942";"0.002101";"0.001375";"0.059149";"0.015374";"0.001434";"0.004229";"0.006349";"0.005098";"0.005996";"0.070412";"0.006367";"0.001807"
105;"0.007083";"0.001715";"0.003720";"0.003948";"0.005595";"0.009379";"0.007319";"0.001472";"0.001670";"0.005651";"0.005565";"0.001557";"0.004404";"0.003752";"0.001181";"0.003429";"0.004904";"0.004158";"0.001472"
110;"0.005869";"0.001573";"0.003423";"0.005607";"0.007486";"0.010501";"0.006092";"0.001699";"0.001396";"0.003178";"0.004058";"0.001022";"0.003418";"0.006526";"0.001277";"0.007585";"0.004338";"0.003196";"0.001390"
115;"0.008941";"0.001716";"0.003383";"0.004965";"0.006065";"0.013356";"0.006912";"0.001310";"0.001479";"0.004425";"0.005313";"0.001299";"0.003482";"0.008832";"0.001352";"0.003859";"0.003705";"0.004368";"0.001367"
120;"0.005736";"0.001498";"0.003839";"0.004920";"0.009262";"0.011033";"0.009173";"0.001518";"0.001483";"0.002739";"0.005193";"0.001270";"0.004044";"0.008481";"0.013565";"0.008919";"0.007664";"0.007567";"0.001340"
125;"0.009314";"0.001399";"0.004136";"0.004745";"0.010079";"0.016644";"0.010974";"0.001346";"0.001446";"0.005949";"0.005034";"0.001330";"0.003942";"0.006282";"0.001252";"0.003986";"0.008366";"0.003136";"0.001742"
130;"0.011861";"0.001733";"0.003759";"0.005428";"0.005663";"0.011393";"0.006611";"0.002030";"0.001573";"0.005168";"0.005424";"0.001268";"0.005005";"0.005413";"0.003730";"0.005484";"0.003878";"0.008562";"0.001779"
135;"0.006163";"0.002208";"0.004023";"0.006408";"0.009353";"0.009675";"0.007090";"0.001621";"0.001568";"0.003159";"0.005679";"0.002336";"0.003779";"0.005158";"0.001271";"0.004981";"0.004186";"0.003949";"0.001369"
140;"0.006103";"0.003320";"0.004406";"0.004902";"0.006400";"0.011748";"0.007004";"0.001688";"0.001432";"0.003931";"0.006442";"0.001512";"0.003697";"0.007693";"0.004872";"0.004554";"0.007752";"0.005915";"0.002217"
145;"0.008056";"0.001521";"0.003839";"0.004501";"0.007530";"0.009896";"0.006914";"0.001155";"0.001463";"0.012263";"0.005647";"0.001164";"0.003885";"0.004315";"0.001369";"0.007190";"0.010541";"0.006358";"0.001636"
150;"0.011339";"0.001714";"0.004076";"0.005181";"0.005891";"0.010939";"0.006198";"0.001416";"0.001480";"0.003213";"0.006047";"0.001416";"0.004276";"0.006497";"0.004882";"0.007303";"0.003988";"0.003730";"0.001532"
155;"0.011360";"0.002818";"0.004168";"0.004660";"0.006970";"0.010201";"0.006242";"0.001229";"0.001584";"0.007406";"0.004642";"0.002266";"0.004720";"0.004845";"0.005684";"0.004974";"0.005133";"0.004222";"0.001598"
160;"0.006203";"0.001371";"0.003955";"0.004652";"0.006140";"0.009843";"0.006119";"0.001486";"0.001276";"0.002926";"0.005645";"0.001408";"0.003569";"0.003638";"0.001226";"0.005209";"0.003156";"0.004147";"0.001342"
165;"0.010517";"0.001959";"0.003891";"0.005780";"0.005188";"0.011625";"0.006411";"0.001424";"0.001401";"0.004084";"0.004494";"0.001946";"0.003703";"0.005009";"0.001798";"0.004984";"0.007207";"0.003409";"0.001352"
170;"0.006588";"0.001337";"0.003538";"0.003318";"0.009256";"0.015015";"0.012108";"0.001266";"0.001557";"0.002806";"0.004242";"0.002205";"0.003916";"0.008277";"0.006940";"0.004669";"0.008681";"0.003114";"0.001435"
175;"0.006307";"0.003004";"0.100896";"0.194491";"0.124790";"0.106591";"0.054345";"0.001259";"0.001811";"0.102543";"0.058649";"0.001340";"0.169993";"0.194525";"0.001233";"0.233637";"0.003539";"0.003826";"0.001393"
180;"0.012622";"0.001233";"0.331826";"0.373708";"0.277104";"0.599092";"0.124923";"0.001410";"0.001248";"0.339565";"0.243033";"0.001712";"0.477049";"0.279761";"0.006061";"0.403371";"0.430935";"0.253173";"0.001557"
185;"0.006003";"0.001323";"0.431501";"0.475164";"0.288401";"0.636636";"0.006278";"0.001415";"0.001338";"0.468510";"0.200335";"0.001241";"0.502404";"0.544643";"0.001590";"0.406714";"0.004228";"0.169840";"0.001261"
190;"0.344741";"0.001171";"0.415542";"0.420079";"0.308014";"0.550186";"0.075581";"0.001637";"0.001276";"0.443408";"0.218661";"0.001286";"0.426206";"0.364197";"0.001206";"0.455285";"0.114731";"0.341258";"0.001210"
195;"0.012897";"0.001827";"0.156410";"0.234505";"0.177409";"0.430897";"0.057651";"0.001271";"0.001784";"0.312395";"0.111756";"0.001406";"0.190061";"0.198979";"0.002063";"0.148207";"0.007328";"0.003392";"0.001391"
200;"0.005523";"0.001158";"0.197398";"0.284371";"0.171787";"0.346297";"0.068401";"0.001129";"0.001482";"0.120111";"0.135325";"0.001226";"0.280860";"0.106746";"0.001258";"0.192480";"0.288822";"0.128759";"0.001291"
205;"0.009007";"0.001808";"0.104942";"0.035206";"0.069134";"0.109577";"0.010183";"0.001500";"0.001483";"0.046207";"0.030472";"0.001618";"0.090320";"0.127188";"0.005866";"0.078885";"0.003464";"0.004148";"0.001708"
210;"0.011518";"0.001330";"0.029843";"0.018170";"0.040182";"0.079180";"0.008017";"0.001404";"0.001608";"0.044323";"0.005198";"0.001344";"0.048990";"0.034886";"0.001513";"0.003518";"0.003508";"0.003581";"0.001636"
215;"0.010823";"0.001430";"0.015763";"0.004885";"0.024188";"0.075007";"0.006417";"0.001238";"0.001577";"0.004663";"0.025392";"0.001475";"0.047760";"0.006765";"0.001223";"0.042039";"0.003743";"0.003483";"0.001467"
220;"0.007082";"0.001356";"0.124452";"0.148790";"0.079364";"0.070653";"0.007811";"0.002617";"0.001534";"0.052992";"0.064962";"0.001447";"0.047731";"0.008130";"0.001264";"0.184421";"0.004251";"0.010302";"0.001334"
225;"0.006526";"0.002136";"0.014181";"0.006105";"0.005190";"0.066061";"0.007027";"0.001217";"0.001290";"0.091707";"0.005566";"0.001345";"0.004740";"0.003297";"0.001232";"0.010684";"0.009999";"0.003738";"0.001907"
230;"0.011708";"0.002052";"0.004117";"0.004399";"0.006650";"0.011897";"0.005589";"0.001515";"0.001504";"0.005637";"0.006408";"0.001153";"0.004512";"0.008355";"0.001298";"0.003555";"0.003325";"0.003116";"0.001470"
235;"0.006249";"0.001187";"0.003477";"0.004768";"0.005722";"0.010014";"0.005718";"0.001351";"0.001279";"0.004407";"0.005135";"0.001583";"0.003762";"0.003632";"0.006040";"0.005352";"0.003823";"0.003103";"0.001420"
240;"0.015498";"0.001383";"0.004291";"0.006379";"0.004516";"0.011209";"0.006150";"0.001263";"0.001705";"0.004745";"0.004833";"0.001643";"0.003462";"0.004802";"0.012756";"0.008244";"0.003812";"0.004092";"0.001285"
245;"0.007259";"0.003523";"0.004480";"0.005710";"0.009680";"0.016745";"0.009257";"0.001388";"0.001803";"0.003327";"0.007321";"0.001261";"0.004558";"0.005080";"0.002100";"0.003911";"0.006009";"0.007908";"0.001623"
250;"0.005595";"0.001488";"0.003756";"0.005539";"0.005555";"0.009154";"0.005487";"0.001460";"0.001501";"0.002999";"0.004487";"0.002324";"0.004178";"0.004414";"0.001551";"0.003871";"0.003942";"0.007168";"0.001431"
255;"0.006074";"0.001734";"0.003683";"0.004864";"0.005456";"0.012004";"0.005893";"0.001638";"0.001775";"0.004746";"0.004397";"0.001290";"0.004631";"0.003616";"0.006092";"0.003484";"0.008269";"0.006935";"0.001784"
260;"0.006311";"0.001942";"0.003859";"0.005702";"0.005334";"0.011626";"0.009340";"0.001832";"0.001513";"0.003853";"0.007724";"0.001540";"0.004207";"0.006259";"0.005174";"0.003796";"0.004063";"0.013169";"0.001596"
265;"0.007818";"0.001828";"0.003973";"0.004581";"0.005302";"0.011585";"0.008100";"0.001472";"0.001493";"0.004469";"0.005033";"0.001140";"0.003756";"0.006277";"0.005438";"0.005335";"0.003762";"0.003227";"0.002140"
270;"0.010425";"0.001222";"0.003506";"0.005105";"0.006364";"0.011891";"0.009013";"0.001377";"0.001440";"0.004999";"0.003965";"0.001395";"0.003881";"0.004918";"0.001344";"0.003233";"0.004448";"0.003472";"0.001216"
275;"0.014255";"0.001753";"0.004194";"0.004808";"0.005381";"0.016511";"0.005918";"0.001492";"0.001744";"0.005974";"0.004857";"0.001233";"0.003671";"0.003631";"0.002051";"0.004774";"0.012113";"0.003291";"0.001380"
280;"0.005703";"0.001296";"0.004106";"0.006376";"0.005505";"0.010817";"0.006100";"0.001449";"0.001920";"0.002786";"0.004920";"0.001447";"0.004026";"0.004656";"0.004726";"0.005655";"0.006817";"0.007554";"0.001720"
285;"0.006027";"0.002801";"0.004731";"0.005268";"0.006697";"0.011317";"0.008847";"0.003845";"0.001891";"0.005624";"0.005478";"0.001332";"0.003643";"0.004697";"0.001582";"0.006304";"0.008576";"0.004854";"0.001681"
290;"0.005994";"0.001383";"0.003887";"0.006184";"0.006093";"0.010272";"0.007776";"0.001282";"0.001323";"0.004738";"0.006282";"0.001459";"0.004918";"0.004938";"0.004573";"0.003384";"0.006295";"0.003844";"0.001610"
295;"0.005456";"0.001337";"0.003759";"0.004587";"0.005063";"0.010118";"0.008098";"0.002550";"0.001386";"0.002855";"0.005568";"0.001357";"0.003497";"0.003989";"0.001180";"0.009097";"0.007834";"0.003992";"0.001540"
300;"0.008542";"0.001645";"0.003441";"0.005126";"0.006651";"0.012355";"0.009272";"0.001384";"0.001501";"0.005645";"0.004970";"0.001590";"0.003322";"0.006201";"0.001085";"0.006275";"0.003583";"0.007836";"0.001798"
305;"0.005872";"0.001214";"0.110750";"0.086659";"0.085390";"0.053938";"0.006510";"0.001354";"0.001533";"0.257062";"0.029827";"0.001669";"0.136902";"0.151913";"0.006118";"0.053244";"0.003689";"0.003432";"0.001289"
310;"0.005762";"0.001854";"0.214047";"0.346277";"0.128218";"0.272829";"0.005565";"0.002363";"0.001277";"0.190516";"0.127101";"0.001455";"0.203610";"0.283109";"0.001624";"0.179778";"0.003317";"0.176545";"0.002057"
315;"0.005092";"0.001188";"0.187379";"0.118309";"0.136414";"0.148625";"0.048783";"0.001285";"0.001182";"0.134072";"0.071824";"0.001176";"0.139693";"0.320760";"0.005452";"0.168563";"0.003339";"0.279426";"0.001579"
320;"0.005953";"0.001250";"0.146526";"0.071406";"0.074597";"0.062464";"0.009133";"0.001349";"0.001248";"0.264064";"0.040708";"0.001364";"0.056410";"0.151811";"0.001093";"0.135368";"0.170735";"0.203263";"0.001283"
325;"0.005483";"0.001832";"0.086430";"0.133227";"0.071194";"0.208547";"0.006506";"0.001927";"0.001807";"0.048433";"0.004359";"0.001826";"0.120366";"0.048186";"0.001423";"0.101132";"0.003458";"0.147364";"0.001842"
330;"0.005189";"0.001605";"0.004180";"0.018110";"0.011284";"0.014366";"0.005509";"0.001320";"0.001481";"0.005213";"0.004456";"0.001484";"0.003839";"0.003914";"0.001177";"0.007122";"0.003188";"0.003484";"0.001877"
335;"0.005240";"0.001324";"0.042831";"0.034179";"0.029272";"0.009048";"0.089092";"0.001228";"0.001227";"0.047941";"0.018488";"0.001172";"0.003028";"0.082999";"0.001058";"0.043413";"0.003472";"0.003478";"0.001301"
340;"0.008955";"0.001559";"0.069938";"0.032522";"0.048456";"0.009021";"0.010596";"0.001368";"0.001595";"0.034330";"0.017253";"0.001627";"0.034090";"0.058721";"0.001368";"0.005266";"0.007906";"0.006913";"0.001501"
345;"0.004872";"0.001255";"0.016857";"0.047997";"0.024920";"0.107237";"0.010502";"0.001403";"0.001457";"0.100405";"0.060818";"0.001481";"0.090209";"0.035186";"0.001366";"0.004023";"0.003592";"0.003850";"0.001547"
350;"0.005935";"0.001796";"0.014933";"0.005999";"0.013531";"0.009895";"0.009273";"0.001545";"0.001681";"0.004866";"0.006180";"0.002114";"0.003255";"0.007075";"0.001543";"0.005696";"0.003756";"0.003297";"0.001964"
355;"0.096807";"0.001782";"0.003776";"0.006481";"0.012575";"0.010026";"0.007385";"0.001514";"0.001560";"0.003138";"0.018005";"0.001318";"0.004046";"0.004156";"0.012048";"0.078681";"0.004774";"0.003173";"0.001282"
360;"0.005151";"0.001789";"0.040381";"0.021685";"0.035469";"0.014115";"0.007608";"0.001812";"0.001502";"0.002891";"0.005522";"0.001383";"0.077844";"0.005747";"0.001113";"0.003628";"0.003246";"0.012524";"0.001637"
365;"0.004912";"0.001457";"0.017528";"0.004281";"0.029764";"0.019705";"0.007400";"0.001548";"0.001524";"0.005580";"0.015663";"0.003936";"0.003615";"0.060819";"0.001279";"0.003964";"0.003752";"0.003723";"0.001425"
370;"0.005317";"0.001323";"0.073566";"0.114013";"0.067126";"0.046205";"0.060461";"0.001575";"0.001375";"0.004588";"0.032087";"0.001516";"0.003858";"0.060271";"0.001225";"0.005825";"0.003415";"0.004833";"0.001293"
375;"0.005162";"0.001219";"0.141123";"0.083982";"0.090558";"0.231650";"0.008219";"0.001343";"0.001428";"0.163238";"0.033640";"0.001388";"0.114678";"0.041994";"0.001347";"0.083346";"0.065668";"0.004996";"0.001626"
380;"0.005997";"0.002132";"0.016539";"0.032171";"0.031977";"0.011265";"0.009578";"0.001366";"0.001578";"0.217208";"0.037847";"0.001773";"0.076394";"0.006178";"0.001506";"0.083355";"0.010212";"0.003957";"0.001801"
385;"0.005073";"0.001783";"0.004134";"0.004203";"0.006710";"0.009584";"0.005011";"0.001355";"0.001570";"0.002742";"0.004482";"0.001533";"0.003665";"0.004951";"0.004170";"0.003659";"0.009313";"0.003003";"0.001715"
390;"0.010370";"0.001461";"0.003991";"0.005374";"0.006135";"0.014957";"0.010206";"0.001474";"0.002146";"0.004637";"0.005311";"0.001634";"0.003950";"0.003464";"0.001117";"0.007307";"0.003723";"0.006856";"0.001522"
395;"0.005425";"0.001264";"0.026271";"0.005362";"0.006996";"0.009098";"0.008670";"0.001306";"0.001279";"0.008382";"0.005712";"0.001758";"0.003612";"0.045197";"0.001516";"0.003458";"0.011529";"0.009096";"0.001301"
400;"0.004550";"0.001948";"0.087818";"0.051749";"0.037072";"0.056515";"0.005359";"0.001327";"0.001508";"0.003550";"0.063511";"0.001222";"0.042437";"0.067585";"0.001358";"0.044955";"0.003289";"0.086345";"0.001350"
405;"0.005466";"0.001478";"0.185621";"0.078082";"0.075773";"0.078972";"0.009017";"0.001208";"0.001961";"0.114029";"0.085657";"0.001405";"0.253543";"0.074811";"0.001293";"0.053451";"0.254032";"0.003410";"0.001250"
410;"0.005675";"0.001275";"0.003634";"0.004663";"0.006399";"0.009561";"0.007101";"0.001220";"0.001524";"0.004439";"0.006052";"0.001132";"0.003859";"0.004433";"0.001240";"0.005413";"0.016158";"0.006962";"0.001596"
415;"0.007402";"0.004109";"0.004106";"0.005793";"0.007273";"0.014289";"0.008784";"0.003137";"0.001521";"0.004712";"0.007376";"0.002363";"0.004886";"0.005458";"0.012019";"0.005610";"0.007916";"0.003431";"0.001912"
420;"0.012935";"0.001518";"0.004182";"0.005410";"0.005509";"0.011933";"0.007564";"0.002742";"0.001931";"0.002948";"0.006212";"0.001288";"0.004917";"0.006211";"0.003417";"0.003684";"0.004312";"0.003719";"0.001381"
425;"0.008733";"0.001641";"0.003808";"0.004895";"0.011367";"0.008593";"0.005513";"0.001501";"0.001353";"0.005645";"0.005771";"0.001459";"0.003636";"0.006231";"0.001202";"0.003668";"0.003734";"0.006534";"0.001685"
430;"0.005657";"0.001710";"0.082033";"0.091886";"0.041259";"0.067497";"0.006213";"0.001402";"0.001427";"0.086177";"0.027393";"0.002769";"0.104199";"0.110430";"0.004643";"0.121895";"0.003997";"0.252783";"0.001961"
435;"0.010591";"0.002565";"0.259823";"0.338029";"0.200475";"0.430290";"0.058537";"0.001600";"0.001367";"0.285008";"0.169194";"0.001265";"0.319028";"0.230874";"0.006273";"0.157351";"0.170109";"0.086814";"0.001792"
440;"0.005615";"0.001575";"0.169046";"0.121559";"0.095469";"0.116319";"0.005388";"0.001496";"0.001726";"0.120493";"0.049763";"0.001342";"0.253441";"0.192335";"0.004642";"0.096514";"0.012312";"0.128627";"0.002764"
445;"0.009007";"0.002836";"0.129162";"0.117883";"0.120436";"0.079324";"0.065051";"0.002102";"0.001578";"0.154406";"0.088321";"0.001324";"0.151464";"0.171057";"0.001405";"0.213403";"0.146763";"0.170787";"0.001542"
450;"0.005227";"0.001236";"0.003485";"0.003522";"0.005865";"0.008869";"0.006770";"0.001902";"0.001465";"0.044362";"0.006826";"0.001322";"0.040703";"0.006979";"0.001276";"0.050069";"0.006065";"0.145663";"0.001421"
455;"0.005002";"0.001637";"0.017277";"0.004518";"0.006914";"0.011996";"0.007528";"0.002617";"0.001716";"0.048407";"0.006020";"0.001740";"0.049436";"0.033137";"0.002286";"0.091306";"0.003196";"0.013251";"0.001668"
460;"0.004401";"0.001334";"0.015225";"0.036468";"0.005629";"0.009466";"0.010352";"0.001187";"0.001496";"0.008204";"0.005772";"0.001456";"0.004192";"0.008370";"0.009379";"0.062395";"0.006802";"0.008061";"0.001336"
465;"0.009097";"0.001388";"0.013836";"0.033219";"0.012128";"0.012166";"0.005905";"0.001641";"0.002004";"0.047947";"0.043570";"0.001418";"0.050922";"0.037431";"0.001805";"0.046574";"0.008285";"0.009666";"0.001046"
470;"0.105235";"0.001132";"0.110795";"0.227372";"0.072455";"0.446799";"0.005480";"0.001407";"0.001598";"0.084422";"0.019140";"0.001174";"0.078028";"0.044972";"0.009099";"0.041955";"0.003732";"0.005768";"0.001494"
475;"0.005178";"0.001393";"0.030438";"0.034767";"0.035391";"0.057635";"0.005336";"0.001434";"0.001305";"0.004917";"0.004946";"0.001610";"0.006263";"0.005850";"0.005046";"0.005226";"0.010953";"0.003364";"0.001359"
480;"0.007420";"0.002028";"0.048688";"0.020534";"0.005895";"0.010386";"0.005355";"0.001506";"0.001511";"0.003660";"0.005648";"0.001197";"0.110386";"0.005178";"0.008506";"0.005762";"0.003910";"0.003401";"0.001349"
485;"0.009648";"0.001760";"0.078075";"0.056206";"0.090031";"0.065634";"0.009042";"0.001682";"0.002055";"0.110714";"0.042087";"0.002678";"0.005754";"0.207289";"0.001214";"0.055904";"0.070306";"0.003613";"0.001557"
490;"0.006217";"0.003129";"0.060655";"0.084993";"0.079290";"0.144074";"0.009949";"0.001645";"0.002020";"0.080773";"0.030703";"0.001460";"0.147242";"0.075182";"0.001542";"0.006696";"0.015394";"0.005310";"0.001785"
495;"0.005152";"0.001399";"0.046829";"0.089223";"0.052861";"0.111423";"0.005394";"0.001445";"0.001346";"0.043210";"0.003704";"0.001295";"0.139863";"0.063680";"0.001213";"0.137541";"0.005270";"0.003418";"0.001275"
500;"0.004956";"0.001592";"0.060754";"0.078259";"0.017892";"0.013019";"0.007557";"0.002489";"0.001412";"0.003060";"0.005175";"0.001266";"0.083842";"0.073910";"0.005667";"0.003343";"0.003244";"0.002961";"0.001676"
505;"0.005078";"0.001438";"0.055035";"0.049385";"0.052436";"0.061935";"0.005792";"0.001486";"0.001601";"0.002942";"0.029451";"0.001893";"0.003579";"0.101126";"0.001238";"0.041128";"0.003365";"0.003604";"0.001756"
510;"0.004980";"0.001389";"0.034604";"0.035783";"0.023405";"0.010302";"0.011019";"0.001690";"0.001913";"0.048732";"0.004603";"0.001247";"0.045027";"0.033858";"0.001224";"0.054031";"0.066527";"0.003501";"0.001319"
515;"0.005262";"0.002279";"0.003923";"0.003892";"0.006621";"0.012370";"0.005461";"0.001425";"0.001705";"0.043605";"0.004787";"0.001953";"0.003514";"0.005107";"0.001235";"0.004328";"0.003470";"0.003426";"0.001727"
520;"0.005475";"0.005043";"0.016669";"0.062022";"0.011874";"0.010164";"0.012726";"0.001283";"0.001529";"0.008133";"0.015237";"0.002080";"0.003525";"0.004920";"0.001251";"0.005876";"0.008629";"0.146017";"0.002021"
525;"0.005600";"0.001250";"0.058970";"0.109206";"0.037420";"0.011065";"0.006135";"0.001496";"0.001813";"0.098710";"0.006227";"0.001210";"0.003806";"0.060600";"0.001362";"0.198406";"0.003874";"0.006985";"0.001733"
530;"0.006040";"0.001556";"0.345569";"0.360005";"0.202342";"0.175489";"0.091836";"0.002040";"0.001498";"0.336177";"0.130087";"0.001689";"0.171622";"0.336773";"0.001350";"0.222200";"0.113929";"0.128367";"0.002682"
535;"0.005127";"0.002914";"0.106009";"0.075012";"0.065121";"0.138152";"0.006789";"0.001413";"0.001578";"0.114066";"0.128147";"0.002479";"0.039182";"0.171420";"0.001589";"0.154895";"0.007106";"0.114689";"0.001580"
540;"0.007951";"0.001960";"0.004343";"0.019187";"0.011102";"0.009767";"0.012293";"0.001300";"0.001235";"0.003243";"0.005652";"0.002186";"0.004098";"0.006719";"0.004725";"0.005072";"0.003778";"0.008784";"0.001659"
545;"0.005673";"0.001992";"0.063785";"0.094945";"0.046652";"0.159481";"0.005905";"0.001494";"0.001503";"0.050910";"0.026183";"0.001691";"0.119135";"0.097173";"0.004055";"0.136837";"0.003572";"0.006359";"0.001496"
550;"0.007008";"0.002001";"0.003386";"0.037029";"0.006181";"0.013080";"0.007050";"0.001222";"0.001307";"0.003273";"0.032883";"0.001736";"0.003378";"0.062135";"0.001250";"0.056543";"0.003104";"0.003601";"0.001196"
555;"0.016027";"0.001187";"0.097948";"0.088262";"0.056003";"0.140168";"0.006109";"0.001899";"0.001593";"0.078772";"0.045981";"0.001748";"0.110852";"0.077689";"0.001053";"0.091865";"0.003474";"0.004637";"0.001627"
560;"0.005077";"0.001852";"0.089233";"0.100309";"0.091914";"0.227348";"0.011647";"0.001401";"0.001590";"0.106383";"0.057611";"0.001178";"0.103427";"0.350545";"0.001098";"0.094324";"0.012613";"0.003587";"0.001622"
565;"0.006414";"0.001315";"0.304789";"0.316720";"0.219035";"0.186421";"0.054967";"0.001445";"0.001487";"0.471463";"0.149541";"0.001310";"0.238705";"0.403247";"0.001403";"0.276768";"0.003737";"0.003036";"0.001854"
570;"0.004748";"0.001200";"0.084444";"0.038703";"0.062282";"0.012402";"0.005857";"0.001273";"0.001659";"0.046655";"0.067812";"0.001371";"0.003281";"0.080432";"0.001113";"0.084103";"0.002901";"0.003549";"0.001196"
575;"0.005973";"0.001732";"0.039061";"0.039694";"0.011241";"0.012968";"0.055771";"0.001723";"0.001444";"0.003243";"0.005302";"0.001327";"0.003405";"0.008440";"0.001226";"0.005184";"0.010773";"0.003682";"0.001439"
580;"0.005146";"0.001529";"0.026044";"0.021148";"0.018877";"0.009301";"0.007601";"0.001316";"0.001429";"0.079836";"0.029505";"0.001291";"0.049150";"0.038350";"0.008747";"0.048177";"0.008202";"0.003299";"0.001491"
