"Time";"createOrder";"basket";"getCatalogue";"getItem";"getCart";"login";"getOrders";"catalogue";"home";"tags";"getCustomer";"viewOrdersPage";"cataloguePage";"getRelated";"addToCart";"catalogueSize";"getAddress";"getCard";"showDetails"
215;"0.006437";"0.001266";"0.003710";"0.004730";"0.006554";"0.009763";"0.009871";"0.001173";"0.001286";"0.002882";"0.004531";"0.001116";"0.003984";"0.006562";"0.001895";"0.003670";"0.003368";"0.010000";"0.001264"
220;"0.012505";"0.001348";"0.003399";"0.005037";"0.010329";"0.013112";"0.006540";"0.002224";"0.001278";"0.002701";"0.003305";"0.001218";"0.003477";"0.003373";"0.001176";"0.003294";"0.003576";"0.003212";"0.001136"
225;"0.015586";"0.001240";"0.003495";"0.008645";"0.011807";"0.011033";"0.007411";"0.001348";"0.001303";"0.002782";"0.008479";"0.001385";"0.003833";"0.003635";"0.001368";"0.003303";"0.021750";"0.013138";"0.001336"
230;"0.007146";"0.001146";"0.003938";"0.003344";"0.006537";"0.010822";"0.006001";"0.001393";"0.001193";"0.002849";"0.008612";"0.001094";"0.003193";"0.003120";"0.001135";"0.004010";"0.004382";"0.003715";"0.001295"
235;"0.015508";"0.001292";"0.003488";"0.005363";"0.009222";"0.010048";"0.006650";"0.001479";"0.001459";"0.002975";"0.004954";"0.001399";"0.003660";"0.007115";"0.001343";"0.003442";"0.003808";"0.003859";"0.001244"
240;"0.006811";"0.001253";"0.003394";"0.006378";"0.008820";"0.009951";"0.006707";"0.001168";"0.001204";"0.003145";"0.004636";"0.001773";"0.003630";"0.006767";"0.001415";"0.003439";"0.003746";"0.003152";"0.001316"
245;"0.006555";"0.001564";"0.003501";"0.003318";"0.006333";"0.015715";"0.009011";"0.001052";"0.001163";"0.003746";"0.008069";"0.001187";"0.003257";"0.003347";"0.001951";"0.003783";"0.002983";"0.002981";"0.001225"
250;"0.007109";"0.001597";"0.003624";"0.003898";"0.006323";"0.018953";"0.012517";"0.001236";"0.001460";"0.002658";"0.005049";"0.002993";"0.003554";"0.003525";"0.001248";"0.004114";"0.004192";"0.003687";"0.001229"
255;"0.006518";"0.001273";"0.003283";"0.007064";"0.006556";"0.009813";"0.006528";"0.001454";"0.001249";"0.006975";"0.005698";"0.001109";"0.003738";"0.004043";"0.001082";"0.008094";"0.002920";"0.003159";"0.001052"
260;"0.006204";"0.001206";"0.003488";"0.005128";"0.009964";"0.017493";"0.007481";"0.001204";"0.001358";"0.003174";"0.003335";"0.001042";"0.003296";"0.014052";"0.001264";"0.003296";"0.003279";"0.004292";"0.001368"
265;"0.009671";"0.001359";"0.003439";"0.003493";"0.010479";"0.021441";"0.008413";"0.001163";"0.001349";"0.006460";"0.004047";"0.001303";"0.003972";"0.004671";"0.001381";"0.003670";"0.003622";"0.003351";"0.001114"
270;"0.006326";"0.001262";"0.003218";"0.003221";"0.008611";"0.022756";"0.012455";"0.001159";"0.001142";"0.002623";"0.004444";"0.001195";"0.004475";"0.003627";"0.001489";"0.003128";"0.003440";"0.003321";"0.001466"
275;"0.006540";"0.001219";"0.003380";"0.005212";"0.005308";"0.009864";"0.006587";"0.001274";"0.001148";"0.018286";"0.003936";"0.001189";"0.003132";"0.006465";"0.001158";"0.003267";"0.003749";"0.004271";"0.001287"
280;"0.006775";"0.001225";"0.003889";"0.006232";"0.007648";"0.011536";"0.007649";"0.001412";"0.001360";"0.010913";"0.008612";"0.001418";"0.003543";"0.003770";"0.001629";"0.003584";"0.003724";"0.004848";"0.001276"
285;"0.006054";"0.001156";"0.003532";"0.004314";"0.010810";"0.012455";"0.006275";"0.001072";"0.001150";"0.008422";"0.005424";"0.001144";"0.003493";"0.003298";"0.001449";"0.003511";"0.002999";"0.003148";"0.001265"
290;"0.006456";"0.001732";"0.003879";"0.003628";"0.008674";"0.012624";"0.012942";"0.001391";"0.001447";"0.005905";"0.003482";"0.001236";"0.004394";"0.009224";"0.001518";"0.009427";"0.021910";"0.003165";"0.001445"
295;"0.006828";"0.001208";"0.003536";"0.006029";"0.016568";"0.019308";"0.008157";"0.001304";"0.001115";"0.005988";"0.003626";"0.001648";"0.004464";"0.009801";"0.001502";"0.003202";"0.003006";"0.003056";"0.001170"
300;"0.007417";"0.001176";"0.003852";"0.003299";"0.009175";"0.009193";"0.011120";"0.001188";"0.001229";"0.002748";"0.003268";"0.001218";"0.003586";"0.006467";"0.001152";"0.003171";"0.003283";"0.003123";"0.001434"
305;"0.007473";"0.001500";"0.003755";"0.007065";"0.008648";"0.010965";"0.006888";"0.001254";"0.001442";"0.003148";"0.003374";"0.001280";"0.003439";"0.015813";"0.000000";"0.004129";"0.003417";"0.005089";"0.001219"
310;"0.025275";"0.001996";"0.004364";"0.007047";"0.007939";"0.025444";"0.006770";"0.001229";"0.001176";"0.003086";"0.003470";"0.001523";"0.003570";"0.003405";"0.001481";"0.003509";"0.003325";"0.003072";"0.001345"
315;"0.006647";"0.001308";"0.003236";"0.004785";"0.008158";"0.014706";"0.006595";"0.001166";"0.001084";"0.002533";"0.004216";"0.001050";"0.003140";"0.012256";"0.014262";"0.003602";"0.000000";"0.000000";"0.001184"
320;"0.000000";"0.001376";"0.003656";"0.003551";"0.010192";"0.024855";"0.006534";"0.001266";"0.001383";"0.003156";"0.005497";"0.001487";"0.003530";"0.003582";"0.001204";"0.008210";"0.003699";"0.015589";"0.001416"
325;"0.006238";"0.001254";"0.003472";"0.005522";"0.006714";"0.009630";"0.006372";"0.002048";"0.001274";"0.003198";"0.004603";"0.001298";"0.003361";"0.003529";"0.006585";"0.003824";"0.003868";"0.003260";"0.001259"
330;"0.006572";"0.001186";"0.003232";"0.003409";"0.007891";"0.010638";"0.005919";"0.001124";"0.001284";"0.002718";"0.004393";"0.001095";"0.003036";"0.010510";"0.001190";"0.010903";"0.003118";"0.005260";"0.001169"
335;"0.006482";"0.001423";"0.003568";"0.004679";"0.010102";"0.035490";"0.006823";"0.001227";"0.001310";"0.002721";"0.003496";"0.001381";"0.003501";"0.005904";"0.001195";"0.003590";"0.008301";"0.003668";"0.001249"
340;"0.013151";"0.003893";"0.004027";"0.006843";"0.005247";"0.009635";"0.007276";"0.001737";"0.001711";"0.006565";"0.005276";"0.001520";"0.003269";"0.003350";"0.001374";"0.004748";"0.003459";"0.003668";"0.001316"
345;"0.008061";"0.001992";"0.003448";"0.003354";"0.007987";"0.025721";"0.006316";"0.001305";"0.001310";"0.008874";"0.004875";"0.001493";"0.003347";"0.003511";"0.001418";"0.008700";"0.003118";"0.000000";"0.001261"
350;"0.006511";"0.001145";"0.003797";"0.006491";"0.010696";"0.009931";"0.006393";"0.001186";"0.001351";"0.009730";"0.004680";"0.001312";"0.003975";"0.015003";"0.001510";"0.003733";"0.003611";"0.003331";"0.001230"
355;"0.008098";"0.001421";"0.004121";"0.006340";"0.008595";"0.009942";"0.013571";"0.001345";"0.001315";"0.002925";"0.004722";"0.001136";"0.004039";"0.003775";"0.001537";"0.004555";"0.000000";"0.000000";"0.001471"
360;"0.000000";"0.001229";"0.003346";"0.005139";"0.016663";"0.022016";"0.006164";"0.001104";"0.001477";"0.007781";"0.004506";"0.001103";"0.003395";"0.003137";"0.001319";"0.003242";"0.002895";"0.004093";"0.001154"
365;"0.005830";"0.001199";"0.003976";"0.005819";"0.009414";"0.009884";"0.006339";"0.001268";"0.001510";"0.002834";"0.005378";"0.001109";"0.004444";"0.004887";"0.001351";"0.003257";"0.003605";"0.003479";"0.002243"
370;"0.014056";"0.001180";"0.004385";"0.003365";"0.009214";"0.020872";"0.012338";"0.001315";"0.001362";"0.002540";"0.003426";"0.001393";"0.003314";"0.003429";"0.001407";"0.007178";"0.003573";"0.000000";"0.001282"
375;"0.005613";"0.001205";"0.004003";"0.004743";"0.007124";"0.009589";"0.006130";"0.001067";"0.001104";"0.002817";"0.004352";"0.001099";"0.003110";"0.003427";"0.001188";"0.007766";"0.004143";"0.003059";"0.001189"
380;"0.006134";"0.001440";"0.003390";"0.004094";"0.011019";"0.014961";"0.018463";"0.001243";"0.001258";"0.002836";"0.006094";"0.001274";"0.003552";"0.005607";"0.001991";"0.003455";"0.003313";"0.004197";"0.001299"
385;"0.006993";"0.001463";"0.003585";"0.005102";"0.005419";"0.024902";"0.006307";"0.001127";"0.001305";"0.010653";"0.005174";"0.001377";"0.003652";"0.006779";"0.001496";"0.006816";"0.010238";"0.003651";"0.001619"
390;"0.005704";"0.001185";"0.003409";"0.004192";"0.010845";"0.020862";"0.012519";"0.001115";"0.001148";"0.002993";"0.006000";"0.001059";"0.003297";"0.007011";"0.000000";"0.003539";"0.009198";"0.003061";"0.001240"
395;"0.006412";"0.000000";"0.003467";"0.005276";"0.006470";"0.009346";"0.006976";"0.001347";"0.001686";"0.002803";"0.004872";"0.001228";"0.003411";"0.012480";"0.001221";"0.003539";"0.003093";"0.003303";"0.001400"
400;"0.006216";"0.001226";"0.003913";"0.003186";"0.005500";"0.019716";"0.009816";"0.001192";"0.001285";"0.003007";"0.004453";"0.001379";"0.003506";"0.003286";"0.020407";"0.003583";"0.003284";"0.003210";"0.001169"
405;"0.005893";"0.001317";"0.003287";"0.005372";"0.010946";"0.024633";"0.006014";"0.001261";"0.001692";"0.002635";"0.005516";"0.002358";"0.003177";"0.004249";"0.001188";"0.006400";"0.002876";"0.016352";"0.001114"
410;"0.005679";"0.000000";"0.003517";"0.003362";"0.006163";"0.011731";"0.006123";"0.001180";"0.001138";"0.002785";"0.006289";"0.001363";"0.003415";"0.007764";"0.001261";"0.003373";"0.000000";"0.000000";"0.001214"
415;"0.000000";"0.001343";"0.003291";"0.004032";"0.007038";"0.009496";"0.006437";"0.001175";"0.001223";"0.006707";"0.003421";"0.001286";"0.003582";"0.003485";"0.001444";"0.014207";"0.002951";"0.015594";"0.001471"
420;"0.005717";"0.001223";"0.003355";"0.003323";"0.008130";"0.009517";"0.013565";"0.001530";"0.001179";"0.007327";"0.005817";"0.001475";"0.003928";"0.006496";"0.001324";"0.003596";"0.003841";"0.003555";"0.001658"
425;"0.006536";"0.001522";"0.004010";"0.006913";"0.005801";"0.009615";"0.006298";"0.001271";"0.001240";"0.003104";"0.006446";"0.001145";"0.006186";"0.005743";"0.001796";"0.003456";"0.003205";"0.003336";"0.001337"
430;"0.005927";"0.001415";"0.003878";"0.003717";"0.009013";"0.009697";"0.006880";"0.001340";"0.001251";"0.003523";"0.003955";"0.001166";"0.003447";"0.003586";"0.001616";"0.009058";"0.003600";"0.003367";"0.001355"
435;"0.019212";"0.001985";"0.003612";"0.005189";"0.007342";"0.010509";"0.006398";"0.001219";"0.001173";"0.003105";"0.006508";"0.001156";"0.003534";"0.006690";"0.001469";"0.003522";"0.003269";"0.011226";"0.001241"
440;"0.011082";"0.001266";"0.003670";"0.007239";"0.005218";"0.022047";"0.009142";"0.001235";"0.001212";"0.003522";"0.003334";"0.001177";"0.003320";"0.007116";"0.001293";"0.003503";"0.002848";"0.004001";"0.001394"
445;"0.008402";"0.001054";"0.004226";"0.003329";"0.006475";"0.014978";"0.010606";"0.001931";"0.001179";"0.003615";"0.003740";"0.001463";"0.004286";"0.009216";"0.001322";"0.008129";"0.003934";"0.004211";"0.001177"
450;"0.006287";"0.001575";"0.003693";"0.005168";"0.009250";"0.024069";"0.005794";"0.001251";"0.001274";"0.003269";"0.006240";"0.001223";"0.005426";"0.003691";"0.001755";"0.008063";"0.015999";"0.003917";"0.001352"
455;"0.000000";"0.001248";"0.003408";"0.005564";"0.008304";"0.009176";"0.005937";"0.001122";"0.001395";"0.002922";"0.006330";"0.001146";"0.003743";"0.003332";"0.001307";"0.003437";"0.003416";"0.003764";"0.001155"
460;"0.006325";"0.001512";"0.003517";"0.005071";"0.018458";"0.012455";"0.007264";"0.001196";"0.001236";"0.007980";"0.007648";"0.001179";"0.003773";"0.006919";"0.010773";"0.008289";"0.005160";"0.004829";"0.001306"
465;"0.005284";"0.001124";"0.003504";"0.004761";"0.004713";"0.009500";"0.006758";"0.001118";"0.001235";"0.003156";"0.004496";"0.001047";"0.003612";"0.006788";"0.001220";"0.011331";"0.003169";"0.003142";"0.001150"
470;"0.009496";"0.001299";"0.003155";"0.005754";"0.004924";"0.009111";"0.006999";"0.001179";"0.001433";"0.002537";"0.003085";"0.001065";"0.003318";"0.003042";"0.002924";"0.003686";"0.003387";"0.003276";"0.001365"
475;"0.006356";"0.001583";"0.003671";"0.003755";"0.005666";"0.017321";"0.013932";"0.001226";"0.001320";"0.003028";"0.003681";"0.001351";"0.003844";"0.009592";"0.001299";"0.003488";"0.003564";"0.010847";"0.001601"
480;"0.007363";"0.001174";"0.003573";"0.004829";"0.005146";"0.010074";"0.006355";"0.001263";"0.002035";"0.007490";"0.006804";"0.001118";"0.003537";"0.003305";"0.001380";"0.003942";"0.004224";"0.003336";"0.001240"
485;"0.006112";"0.000000";"0.003693";"0.004911";"0.006470";"0.008434";"0.005920";"0.001637";"0.001216";"0.002900";"0.007889";"0.001451";"0.003734";"0.007731";"0.001201";"0.003245";"0.022800";"0.002923";"0.001184"
490;"0.007046";"0.001418";"0.005210";"0.003547";"0.006406";"0.009234";"0.006057";"0.002097";"0.001349";"0.002914";"0.005090";"0.001146";"0.003585";"0.003845";"0.001358";"0.013561";"0.003278";"0.005170";"0.001580"
495;"0.005993";"0.000000";"0.003673";"0.004828";"0.005027";"0.011655";"0.006374";"0.001154";"0.001154";"0.002961";"0.004813";"0.001338";"0.003998";"0.003247";"0.002406";"0.012901";"0.003094";"0.003501";"0.001678"
500;"0.005975";"0.001053";"0.003284";"0.003075";"0.005878";"0.011657";"0.013591";"0.001157";"0.001160";"0.006587";"0.004924";"0.001155";"0.003292";"0.007867";"0.001328";"0.003429";"0.000000";"0.002921";"0.001274"
505;"0.000000";"0.001329";"0.003335";"0.005381";"0.005047";"0.008411";"0.006558";"0.001813";"0.001164";"0.002781";"0.004816";"0.001577";"0.003463";"0.003464";"0.001085";"0.003859";"0.003427";"0.004699";"0.001146"
510;"0.006342";"0.001325";"0.003650";"0.005734";"0.007554";"0.011333";"0.006683";"0.001134";"0.001119";"0.002506";"0.004494";"0.001270";"0.003354";"0.006458";"0.001610";"0.003424";"0.003373";"0.003160";"0.001147"
515;"0.005869";"0.001400";"0.003408";"0.005652";"0.008005";"0.009371";"0.006221";"0.001395";"0.001471";"0.003201";"0.003448";"0.001139";"0.003617";"0.003618";"0.001954";"0.013838";"0.003618";"0.005892";"0.001450"
520;"0.005675";"0.001392";"0.003263";"0.004933";"0.008737";"0.009574";"0.014612";"0.001150";"0.001091";"0.005724";"0.004683";"0.001264";"0.003182";"0.003210";"0.001208";"0.007588";"0.003616";"0.003654";"0.001173"
525;"0.008027";"0.001545";"0.003614";"0.004228";"0.008148";"0.018929";"0.011008";"0.001159";"0.001189";"0.002640";"0.004850";"0.001462";"0.003409";"0.006252";"0.001272";"0.003281";"0.003414";"0.003012";"0.001410"
530;"0.011816";"0.001393";"0.003837";"0.005204";"0.006239";"0.009285";"0.006602";"0.001318";"0.001465";"0.003258";"0.003680";"0.001120";"0.003475";"0.003679";"0.002134";"0.003883";"0.003234";"0.003428";"0.001208"
535;"0.005404";"0.001434";"0.003384";"0.003366";"0.004404";"0.009322";"0.009816";"0.001155";"0.001158";"0.002643";"0.006102";"0.001028";"0.003394";"0.008950";"0.000000";"0.008449";"0.022505";"0.003189";"0.001240"
540;"0.006944";"0.000000";"0.004585";"0.003750";"0.009000";"0.025390";"0.006074";"0.001805";"0.001575";"0.003348";"0.005571";"0.001106";"0.003391";"0.003315";"0.001548";"0.005067";"0.003612";"0.002945";"0.001302"
545;"0.000000";"0.001487";"0.003860";"0.003472";"0.005546";"0.010800";"0.010669";"0.001330";"0.001362";"0.007627";"0.004607";"0.001102";"0.003563";"0.003576";"0.000000";"0.008849";"0.000000";"0.000000";"0.001308"
550;"0.005999";"0.001647";"0.003707";"0.009727";"0.006479";"0.009516";"0.005832";"0.001382";"0.001145";"0.010831";"0.007060";"0.001231";"0.003403";"0.008835";"0.017756";"0.003618";"0.004143";"0.003303";"0.001664"
555;"0.000000";"0.001134";"0.003309";"0.006920";"0.007962";"0.009659";"0.005885";"0.001114";"0.001274";"0.002531";"0.004741";"0.001043";"0.003177";"0.006598";"0.001438";"0.005653";"0.003340";"0.003075";"0.001034"
560;"0.008582";"0.001264";"0.003361";"0.003396";"0.005279";"0.010538";"0.006554";"0.001058";"0.001435";"0.002571";"0.006628";"0.001098";"0.003362";"0.006068";"0.001294";"0.003416";"0.002772";"0.002918";"0.001314"
565;"0.006950";"0.001317";"0.004281";"0.007455";"0.007151";"0.012143";"0.010568";"0.001383";"0.001310";"0.004026";"0.005850";"0.001263";"0.003622";"0.004693";"0.001304";"0.019717";"0.000000";"0.004478";"0.002087"
570;"0.000000";"0.001304";"0.003395";"0.008073";"0.010293";"0.020812";"0.005857";"0.001345";"0.001098";"0.003097";"0.004644";"0.001070";"0.003716";"0.006916";"0.001272";"0.003189";"0.003404";"0.003013";"0.001357"
575;"0.006118";"0.001062";"0.003311";"0.003455";"0.006827";"0.017221";"0.005970";"0.001130";"0.001217";"0.002746";"0.004485";"0.001188";"0.003222";"0.003356";"0.001215";"0.008706";"0.003020";"0.003171";"0.001082"
580;"0.008396";"0.001501";"0.003634";"0.006258";"0.004570";"0.010320";"0.005988";"0.001961";"0.001341";"0.010833";"0.007927";"0.001194";"0.003465";"0.003660";"0.001434";"0.003673";"0.003187";"0.003303";"0.001286"
